[2024-01-26 21:26:58.364]	[INFO]	[logger/level.go:21]	Welcome to dbms-master	{"Release Version": "None", "Git Commit Hash": "None", "Git Branch": "None", "UTC Build Time": "None", "Go Version": "go1.21.5", "config": "{\"config-file\":\"./example/master_config00.toml\",\"openapi\":true,\"master\":{\"name\":\"\",\"data-dir\":\"/Users/marvin/gostore/dbms/data\",\"client-addr\":\"192.168.0.100:2379\",\"peer-addr\":\"192.168.0.100:2380\",\"initial-cluster\":\"192.168.0.100:2380,192.168.0.100:3380,192.168.0.100:4380\",\"initial-cluster-state\":\"\",\"join\":\"\",\"max-txn-ops\":0,\"max-request-bytes\":0,\"auto-compaction-mode\":\"\",\"auto-compaction-retention\":\"\",\"quota-backend-bytes\":0,\"metrics\":\"\",\"metrics-url\":\"\",\"keepalive-ttl\":0,\"start-timeout\":0,\"log-level\":\"\"},\"log\":{\"log-level\":\"info\",\"log-file\":\"/Users/marvin/gostore/dbms/data/dbms-master-2379.log\",\"max-size\":128,\"max-days\":7,\"max-backups\":30}}"}
[2024-01-26 21:26:58.509]	[INFO]	[etcdserver/server.go:854]	starting etcd server	{"local-member-id": "8165f3eac4dc4a14", "local-server-version": "3.5.9", "cluster-version": "to_be_decided"}
[2024-01-26 21:26:58.515]	[WARN]	[etcdserver/metrics.go:224]	failed to get file descriptor usage	{"error": "cannot get FDUsage on darwin"}
[2024-01-26 21:26:58.515]	[INFO]	[etcdserver/server.go:754]	starting initial election tick advance	{"election-ticks": 10}
[2024-01-26 21:26:58.517]	[INFO]	[fileutil/purge.go:44]	started to purge file	{"dir": "/Users/marvin/gostore/dbms/data/data.master-2380/member/snap", "suffix": "snap.db", "max": 5, "interval": 30}
[2024-01-26 21:26:58.520]	[INFO]	[fileutil/purge.go:44]	started to purge file	{"dir": "/Users/marvin/gostore/dbms/data/data.master-2380/member/snap", "suffix": "snap", "max": 5, "interval": 30}
[2024-01-26 21:26:58.520]	[INFO]	[fileutil/purge.go:44]	started to purge file	{"dir": "/Users/marvin/gostore/dbms/data/data.master-2380/member/wal", "suffix": "wal", "max": 5, "interval": 30}
[2024-01-26 21:26:58.521]	[INFO]	[embed/etcd.go:597]	serving peer traffic	{"address": "192.168.0.100:2380"}
[2024-01-26 21:26:58.521]	[INFO]	[embed/etcd.go:569]	cmux::serve	{"address": "192.168.0.100:2380"}
[2024-01-26 21:26:58.523]	[INFO]	[embed/etcd.go:278]	now serving peer/client/metrics	{"local-member-id": "8165f3eac4dc4a14", "initial-advertise-peer-urls": ["http://192.168.0.100:2380"], "listen-peer-urls": ["http://192.168.0.100:2380"], "advertise-client-urls": ["http://192.168.0.100:2379"], "listen-client-urls": ["http://192.168.0.100:2379"], "listen-metrics-urls": []}
[2024-01-26 21:26:58.531]	[INFO]	[rafthttp/stream.go:249]	set message encoder	{"from": "8165f3eac4dc4a14", "to": "2946d5cd59b2d922", "stream-type": "stream MsgApp v2"}
[2024-01-26 21:26:58.532]	[INFO]	[rafthttp/stream.go:274]	established TCP streaming connection with remote peer	{"stream-writer-type": "stream MsgApp v2", "local-member-id": "8165f3eac4dc4a14", "remote-peer-id": "2946d5cd59b2d922"}
[2024-01-26 21:26:58.532]	[INFO]	[rafthttp/stream.go:249]	set message encoder	{"from": "8165f3eac4dc4a14", "to": "2946d5cd59b2d922", "stream-type": "stream Message"}
[2024-01-26 21:26:58.532]	[INFO]	[rafthttp/stream.go:274]	established TCP streaming connection with remote peer	{"stream-writer-type": "stream Message", "local-member-id": "8165f3eac4dc4a14", "remote-peer-id": "2946d5cd59b2d922"}
[2024-01-26 21:26:58.532]	[INFO]	raft	[etcdserver/zap_raft.go:77]	8165f3eac4dc4a14 switched to configuration voters=(2974299681874696482 6294137240690609947 9324126793191148052)
[2024-01-26 21:26:58.532]	[INFO]	[membership/cluster.go:421]	added member	{"cluster-id": "5548ea6b4924b990", "local-member-id": "8165f3eac4dc4a14", "added-peer-id": "2946d5cd59b2d922", "added-peer-peer-urls": ["http://192.168.0.100:4380"]}
[2024-01-26 21:26:58.533]	[INFO]	raft	[etcdserver/zap_raft.go:77]	8165f3eac4dc4a14 switched to configuration voters=(2974299681874696482 6294137240690609947 9324126793191148052)
[2024-01-26 21:26:58.533]	[INFO]	[membership/cluster.go:421]	added member	{"cluster-id": "5548ea6b4924b990", "local-member-id": "8165f3eac4dc4a14", "added-peer-id": "57594478feebcf1b", "added-peer-peer-urls": ["http://192.168.0.100:3380"]}
[2024-01-26 21:26:58.533]	[INFO]	raft	[etcdserver/zap_raft.go:77]	8165f3eac4dc4a14 switched to configuration voters=(2974299681874696482 6294137240690609947 9324126793191148052)
[2024-01-26 21:26:58.533]	[INFO]	[membership/cluster.go:421]	added member	{"cluster-id": "5548ea6b4924b990", "local-member-id": "8165f3eac4dc4a14", "added-peer-id": "8165f3eac4dc4a14", "added-peer-peer-urls": ["http://192.168.0.100:2380"]}
[2024-01-26 21:26:58.857]	[INFO]	[rafthttp/stream.go:249]	set message encoder	{"from": "8165f3eac4dc4a14", "to": "57594478feebcf1b", "stream-type": "stream Message"}
[2024-01-26 21:26:58.857]	[INFO]	[rafthttp/peer_status.go:53]	peer became active	{"peer-id": "57594478feebcf1b"}
[2024-01-26 21:26:58.857]	[INFO]	[rafthttp/stream.go:274]	established TCP streaming connection with remote peer	{"stream-writer-type": "stream Message", "local-member-id": "8165f3eac4dc4a14", "remote-peer-id": "57594478feebcf1b"}
[2024-01-26 21:26:58.859]	[INFO]	[rafthttp/stream.go:249]	set message encoder	{"from": "8165f3eac4dc4a14", "to": "57594478feebcf1b", "stream-type": "stream MsgApp v2"}
[2024-01-26 21:26:58.862]	[INFO]	[rafthttp/stream.go:274]	established TCP streaming connection with remote peer	{"stream-writer-type": "stream MsgApp v2", "local-member-id": "8165f3eac4dc4a14", "remote-peer-id": "57594478feebcf1b"}
[2024-01-26 21:26:58.867]	[INFO]	[rafthttp/stream.go:412]	established TCP streaming connection with remote peer	{"stream-reader-type": "stream MsgApp v2", "local-member-id": "8165f3eac4dc4a14", "remote-peer-id": "57594478feebcf1b"}
[2024-01-26 21:26:58.867]	[INFO]	[rafthttp/stream.go:412]	established TCP streaming connection with remote peer	{"stream-reader-type": "stream Message", "local-member-id": "8165f3eac4dc4a14", "remote-peer-id": "57594478feebcf1b"}
[2024-01-26 21:26:58.877]	[INFO]	[etcdserver/server.go:777]	initialized peer connections; fast-forwarding election ticks	{"local-member-id": "8165f3eac4dc4a14", "forward-ticks": 8, "forward-duration": "800ms", "election-ticks": 10, "election-timeout": "1s", "active-remote-members": 2}
[2024-01-26 21:26:58.893]	[INFO]	raft	[etcdserver/zap_raft.go:77]	8165f3eac4dc4a14 [logterm: 1, index: 3, vote: 0] cast MsgPreVote for 2946d5cd59b2d922 [logterm: 1, index: 3] at term 1
[2024-01-26 21:26:58.904]	[INFO]	raft	[etcdserver/zap_raft.go:77]	8165f3eac4dc4a14 [term: 1] received a MsgVote message with higher term from 2946d5cd59b2d922 [term: 2]
[2024-01-26 21:26:58.905]	[INFO]	raft	[etcdserver/zap_raft.go:77]	8165f3eac4dc4a14 became follower at term 2
[2024-01-26 21:26:58.905]	[INFO]	raft	[etcdserver/zap_raft.go:77]	8165f3eac4dc4a14 [logterm: 1, index: 3, vote: 0] cast MsgVote for 2946d5cd59b2d922 [logterm: 1, index: 3] at term 2
[2024-01-26 21:26:58.912]	[INFO]	raft	[etcdserver/zap_raft.go:77]	raft.node: 8165f3eac4dc4a14 elected leader 2946d5cd59b2d922 at term 2
[2024-01-26 21:26:58.969]	[INFO]	[membership/cluster.go:584]	set initial cluster version	{"cluster-id": "5548ea6b4924b990", "local-member-id": "8165f3eac4dc4a14", "cluster-version": "3.5"}
[2024-01-26 21:26:58.969]	[INFO]	[api/capability.go:75]	enabled capabilities for version	{"cluster-version": "3.5"}
[2024-01-26 21:26:58.969]	[INFO]	[logger/level.go:21]	start etcd server success, the server is Ready!
[2024-01-26 21:26:58.969]	[INFO]	[embed/serve.go:103]	ready to serve client requests
[2024-01-26 21:26:58.970]	[INFO]	[etcdserver/server.go:2062]	published local member to cluster through raft	{"local-member-id": "8165f3eac4dc4a14", "local-member-attributes": "{Name:master-2380 ClientURLs:[http://192.168.0.100:2379]}", "request-path": "/0/members/8165f3eac4dc4a14/attributes", "cluster-id": "5548ea6b4924b990", "publish-timeout": 7}
[2024-01-26 21:26:58.976]	[INFO]	[embed/serve.go:187]	serving client traffic insecurely; this is strongly discouraged!	{"traffic": "grpc+http", "address": "192.168.0.100:2379"}
[2024-01-26 21:26:58.992]	[INFO]	[logger/level.go:21]	discovery node watching	{"discovery key prefix": "/dbms-worker/register/"}
[2024-01-26 21:26:59.044]	[INFO]	[logger/level.go:21]	server new leader elected	{"new node identity": "192.168.0.100:4379"}
[2024-01-26 21:27:01.418]	[INFO]	[logger/level.go:21]	discovery node set	{"key": "/dbms-worker/register/192.168.0.100:8361", "node": "{\"Addr\":\"192.168.0.100:8361\",\"Role\":\"WORKER\"}"}
[2024-01-26 21:27:01.789]	[INFO]	[logger/level.go:21]	discovery node set	{"key": "/dbms-worker/register/192.168.0.100:8261", "node": "{\"Addr\":\"192.168.0.100:8261\",\"Role\":\"WORKER\"}"}
[2024-01-26 21:27:02.183]	[INFO]	[logger/level.go:21]	discovery node set	{"key": "/dbms-worker/register/192.168.0.100:8461", "node": "{\"Addr\":\"192.168.0.100:8461\",\"Role\":\"WORKER\"}"}
[2024-01-26 21:27:33.419]	[WARN]	[logger/level.go:25]	reverse request to leader	{"request URL": "/api/v1/database", "current addr": "192.168.0.100:2379", "current leader": "192.168.0.100:4379", "current is leader": false, "forward leader": "192.168.0.100:4379"}
[2024-01-26 21:27:59.064]	[WARN]	[logger/level.go:25]	reverse request to leader	{"request URL": "/api/v1/datasource", "current addr": "192.168.0.100:2379", "current leader": "192.168.0.100:4379", "current is leader": false, "forward leader": "192.168.0.100:4379"}
[2024-01-26 21:28:16.579]	[WARN]	[logger/level.go:25]	reverse request to leader	{"request URL": "/api/v1/datasource", "current addr": "192.168.0.100:2379", "current leader": "192.168.0.100:4379", "current is leader": false, "forward leader": "192.168.0.100:4379"}
[2024-01-26 21:28:21.235]	[INFO]	raft	[etcdserver/zap_raft.go:77]	8165f3eac4dc4a14 is starting a new election at term 2
[2024-01-26 21:28:21.235]	[INFO]	raft	[etcdserver/zap_raft.go:77]	8165f3eac4dc4a14 became pre-candidate at term 2
[2024-01-26 21:28:21.235]	[INFO]	raft	[etcdserver/zap_raft.go:77]	8165f3eac4dc4a14 received MsgPreVoteResp from 8165f3eac4dc4a14 at term 2
[2024-01-26 21:28:21.235]	[INFO]	raft	[etcdserver/zap_raft.go:77]	8165f3eac4dc4a14 [logterm: 2, index: 21] sent MsgPreVote request to 2946d5cd59b2d922 at term 2
[2024-01-26 21:28:21.235]	[INFO]	raft	[etcdserver/zap_raft.go:77]	8165f3eac4dc4a14 [logterm: 2, index: 21] sent MsgPreVote request to 57594478feebcf1b at term 2
[2024-01-26 21:28:21.235]	[INFO]	raft	[etcdserver/zap_raft.go:77]	raft.node: 8165f3eac4dc4a14 lost leader 2946d5cd59b2d922 at term 2
[2024-01-26 21:28:21.238]	[INFO]	raft	[etcdserver/zap_raft.go:77]	8165f3eac4dc4a14 received MsgPreVoteResp from 57594478feebcf1b at term 2
[2024-01-26 21:28:21.238]	[INFO]	raft	[etcdserver/zap_raft.go:77]	8165f3eac4dc4a14 has received 2 MsgPreVoteResp votes and 0 vote rejections
[2024-01-26 21:28:21.238]	[INFO]	raft	[etcdserver/zap_raft.go:77]	8165f3eac4dc4a14 became candidate at term 3
[2024-01-26 21:28:21.238]	[INFO]	raft	[etcdserver/zap_raft.go:77]	8165f3eac4dc4a14 received MsgVoteResp from 8165f3eac4dc4a14 at term 3
[2024-01-26 21:28:21.238]	[INFO]	raft	[etcdserver/zap_raft.go:77]	8165f3eac4dc4a14 [logterm: 2, index: 21] sent MsgVote request to 2946d5cd59b2d922 at term 3
[2024-01-26 21:28:21.238]	[INFO]	raft	[etcdserver/zap_raft.go:77]	8165f3eac4dc4a14 [logterm: 2, index: 21] sent MsgVote request to 57594478feebcf1b at term 3
[2024-01-26 21:28:21.250]	[INFO]	raft	[etcdserver/zap_raft.go:77]	8165f3eac4dc4a14 received MsgVoteResp from 57594478feebcf1b at term 3
[2024-01-26 21:28:21.250]	[INFO]	raft	[etcdserver/zap_raft.go:77]	8165f3eac4dc4a14 has received 2 MsgVoteResp votes and 0 vote rejections
[2024-01-26 21:28:21.250]	[INFO]	raft	[etcdserver/zap_raft.go:77]	8165f3eac4dc4a14 became leader at term 3
[2024-01-26 21:28:21.250]	[INFO]	raft	[etcdserver/zap_raft.go:77]	raft.node: 8165f3eac4dc4a14 elected leader 8165f3eac4dc4a14 at term 3
[2024-01-26 21:28:59.957]	[WARN]	[logger/level.go:25]	reverse request to leader	{"request URL": "/api/v1/task/structMigrate", "current addr": "192.168.0.100:2379", "current leader": "192.168.0.100:4379", "current is leader": false, "forward leader": "192.168.0.100:4379"}
[2024-01-26 21:39:35.457]	[WARN]	[logger/level.go:25]	reverse request to leader	{"request URL": "/api/v1/task/structMigrate", "current addr": "192.168.0.100:2379", "current leader": "192.168.0.100:4379", "current is leader": false, "forward leader": "192.168.0.100:4379"}
[2024-01-26 21:40:28.588]	[WARN]	[logger/level.go:25]	reverse request to leader	{"request URL": "/api/v1/task/structMigrate", "current addr": "192.168.0.100:2379", "current leader": "192.168.0.100:4379", "current is leader": false, "forward leader": "192.168.0.100:4379"}
[2024-01-26 21:42:53.015]	[WARN]	[logger/level.go:25]	reverse request to leader	{"request URL": "/api/v1/task/structMigrate", "current addr": "192.168.0.100:2379", "current leader": "192.168.0.100:4379", "current is leader": false, "forward leader": "192.168.0.100:4379"}
[2024-01-26 21:44:54.756]	[WARN]	[logger/level.go:25]	reverse request to leader	{"request URL": "/api/v1/task/structMigrate", "current addr": "192.168.0.100:2379", "current leader": "192.168.0.100:4379", "current is leader": false, "forward leader": "192.168.0.100:4379"}
[2024-01-26 21:47:01.998]	[WARN]	[logger/level.go:25]	reverse request to leader	{"request URL": "/api/v1/task", "current addr": "192.168.0.100:2379", "current leader": "192.168.0.100:4379", "current is leader": false, "forward leader": "192.168.0.100:4379"}
